ID;Name;MW;SMILES
DB12267;Brigatinib;584.1;COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1)N1CCC(CC1)N1CCN(C)CC1
DB12278;Propiverine;367.4813;CCCOC(C(=O)OC1CCN(C)CC1)(C1=CC=CC=C1)C1=CC=CC=C1
DB12293;Nefopam;253.345;CN1CCOC(C2=CC=CC=C2)C2=CC=CC=C2C1
DB12300;P-nitrobiphenyl;199.209;O=N(=O)C1=CC=C(C=C1)C1=CC=CC=C1
DB12301;Doravirine;425.749;CN1C(=O)NN=C1CN1C=CC(=C(OC2=CC(=CC(Cl)=C2)C#N)C1=O)C(F)(F)F
DB12313;Dopexamine;356.5017;OC1=C(O)C=C(CCNCCCCCCNCCC2=CC=CC=C2)C=C1
DB12328;Cantharidin;196.202;[H][C@]12CC[C@]([H])(O1)[C@]1(C)C(=O)OC(=O)[C@]21C
DB12329;Eravacycline;558.563;[H][C@@]12CC3=C(F)C=C(NC(=O)CN4CCCC4)C(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2
DB12332;Rucaparib;323.371;CNCC1=CC=C(C=C1)C1=C2CCNC(=O)C3=C2C(N1)=CC(F)=C3
DB12343;Temocillin;414.45;CO[C@]1(NC(=O)C(C(O)=O)C2=CSC=C2)[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O
DB12362;Diaminopropanol tetraacetic acid;322.27;OC(CN(CC(O)=O)CC(O)=O)CN(CC(O)=O)CC(O)=O
DB12364;Betrixaban;451.91;COC1=CC=C(NC(=O)C2=CC=C(C=C2)C(=N)N(C)C)C(=C1)C(=O)NC1=CC=C(Cl)C=N1
DB12371;Siponimod;516.605;CCC1=CC(=CC=C1CN1CC(C1)C(O)=O)C(\C)=N\OCC1=CC=C(C2CCCCC2)C(=C1)C(F)(F)F
DB12377;Relebactam;348.37;OS(=O)(=O)ON1[C@H]2C[N@]([C@@H](CC2)C(=O)NC2CCNCC2)C1=O
DB12390;Seladelpar;444.47;CCO[C@H](COC1=CC=C(C=C1)C(F)(F)F)CSC1=CC=C(OCC(O)=O)C(C)=C1
DB12401;Bromperidol;420.322;OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Br)C=C1
DB12404;Remimazolam;439.313;COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12
DB12407;Iobitridol;835.169;CN(CC(O)CO)C(=O)C1=C(I)C(C(=O)N(C)CC(O)CO)=C(I)C(NC(=O)C(CO)CO)=C1I
DB12434;Steviolbioside;642.739;C[C@@]12CCC[C@](C)([C@H]1CC[C@@]13CC(=C)[C@@](C1)(CC[C@@H]23)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(O)=O
DB12455;Omadacycline;556.66;[H][C@@]12CC3=C(C=C(CNCC(C)(C)C)C(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2)N(C)C
DB12457;Rimegepant;534.568;N[C@H]1[C@@H](CC[C@@H](OC(=O)N2CCC(CC2)N2C(=O)NC3=NC=CC=C23)C2=C1C=CC=N2)C1=C(F)C(F)=CC=C1
DB12466;Favipiravir;157.104;NC(=O)C1=NC(F)=CN=C1O
DB12471;Ibrexafungerp;730.051;[H][C@]12CC[C@@]3([H])[C@@]4(C)COC[C@@]3(C[C@H]([C@@H]4OC[C@](C)(N)C(C)(C)C)N3N=CN=C3C3=CC=NC=C3)C1=CC[C@@]1(C)[C@H](C(O)=O)[C@](C)(CC[C@]21C)[C@H](C)C(C)C
DB12473;Taurolidine;284.35;O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1
DB12474;Lynestrenol;284.443;C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C
DB12480;Betulinic Acid;456.711;[H]OC(=O)[C@]12CC[C@@]([H])(C(C)=C)[C@]1([H])[C@@]1([H])CC[C@]3([H])[C@@]4(C)CC[C@]([H])(O[H])C(C)(C)[C@]4([H])CC[C@@]3(C)[C@]1(C)CC2
DB12483;Copanlisib;480.529;COC1=C(OCCCN2CCOCC2)C=CC2=C1N=C(NC(=O)C1=CN=C(N)N=C1)N1CCN=C21
DB12492;Piritramide;430.5851;NC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)N1CCCCC1
DB12499;Clascoterone;402.531;[H][C@@]12CC[C@](OC(=O)CC)(C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB12500;Fedratinib;524.678;CC1=CN=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1NC1=CC=CC(=C1)S(=O)(=O)NC(C)(C)C
DB12513;Omaveloxolone;554.723;CC(F)(F)C(=O)N[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
DB12523;Mizolastine;432.503;CN(C1CCN(CC1)C1=NC2=C(C=CC=C2)N1CC1=CC=C(F)C=C1)C1=NC=CC(=O)N1
DB12529;Nitrite;46.0055;[O-]N=O
DB12532;Oxetacaine;467.654;CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC1=CC=CC=C1)C(C)(C)CC1=CC=CC=C1
DB12537;1,2-Benzodiazepine;144.177;N1N=CC=CC2=CC=CC=C12
DB12543;Samidorphan;370.449;NC(=O)C1=CC=C2C[C@H]3N(CC4CC4)CC[C@@]4(CC(=O)CC[C@@]34O)C2=C1O
DB12548;Sparsentan;592.76;CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C(COCC)=C1)C1=CC=CC=C1S(=O)(=O)NC1=NOC(C)=C1C
DB12554;Mebeverine;429.557;CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1
DB12597;Asciminib;449.84;O[C@@H]1CCN(C1)C1=C(C=C(C=N1)C(=O)NC1=CC=C(OC(F)(F)Cl)C=C1)C1=CC=NN1
DB12602;Pentetreotide;1394.58;C[C@@H](O)[C@@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@H](CC2=CNC3=CC=CC=C23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1
DB12612;Ozanimod;404.47;CC(C)OC1=C(C=C(C=C1)C1=NC(=NO1)C1=C2CC[C@H](NCCO)C2=CC=C1)C#N
DB12615;Plazomicin;592.691;CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@@H](C[C@H](N)[C@@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H]2O)NC(=O)[C@@H](O)CCN)OC[C@]1(C)O
DB12645;Givinostat;421.497;CCN(CC)CC1=CC=C2C=C(COC(=O)NC3=CC=C(C=C3)C(=O)NO)C=CC2=C1
DB12667;Protionamide;180.27;CCCC1=CC(=CC=N1)C(N)=S
DB12674;Lurbinectedin;784.88;[H][C@@]12[C@@H]3SC[C@]4(NCCC5=C4NC4=CC=C(OC)C=C54)C(=O)OC[C@H](N1[C@@H](O)[C@@H]1CC4=CC(C)=C(OC)C(O)=C4[C@@]2([H])N1C)C1=C2OCOC2=C(C)C(OC(C)=O)=C31
DB12710;Perazine;339.5;CN1CCN(CCCN2C3=CC=CC=C3SC3=CC=CC=C23)CC1
DB12713;Sotagliflozin;424.94;CCOC1=CC=C(CC2=CC(=CC=C2Cl)[C@@H]2O[C@H](SC)[C@@H](O)[C@H](O)[C@H]2O)C=C1
DB12728;Fenpropidin;273.464;CC(CN1CCCCC1)CC1=CC=C(C=C1)C(C)(C)C
DB12754;Iodide;126.9045;[I-]
DB12767;Gaxilose;312.271;OC[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)C=O
DB12783;Benserazide;257.246;NC(CO)C(=O)NNCC1=C(O)C(O)=C(O)C=C1
DB12789;Dinoprost;354.487;[H]\C(CCCC(O)=O)=C(/[H])C[C@@]1([H])[C@@]([H])(O)C[C@@]([H])(O)[C@]1([H])C(\[H])=C(/[H])[C@@]([H])(O)CCCCC
DB12792;Boscalid;343.207;ClC1=CC=C(C=C1)C1=C(NC(=O)C2=C(Cl)N=CC=C2)C=CC=C1
DB12808;Trifarotene;459.586;CC(C)(C)C1=CC(=CC=C1N1CCCC1)C1=CC(=CC=C1OCCO)C1=CC=C(C=C1)C(O)=O
DB12821;Perflubutane;238.028;FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DB12825;Lefamulin;507.73;[H][C@@]12C(=O)CC[C@]11CCC(C)[C@@]2(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]1C)OC(=O)CS[C@@H]1CC[C@@H](N)C[C@H]1O
DB12834;Secnidazole;185.183;CC(O)CN1C(C)=NC=C1N(=O)=O
DB12865;Etelcalcetide;1048.26;C[C@@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](C)NC(=O)[C@@H](CSSC[C@H](N)C(O)=O)NC(C)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O
DB12867;Benperidol;381.451;OC1=NC2=CC=CC=C2N1C1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1
DB12874;Quizartinib;560.67;CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C=C2)C2=CN3C(SC4=C3C=CC(OCCN3CCOCC3)=C4)=N2)=NO1
DB12877;Oxatomide;426.564;O=C1NC2=C(C=CC=C2)N1CCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1
DB12887;Tazemetostat;572.75;CCN(C1CCOCC1)C1=C(C)C(=CC(=C1)C1=CC=C(CN2CCOCC2)C=C1)C(=O)NCC1=C(C)C=C(C)NC1=O
DB12911;Nicoboxil;223.272;CCCCOCCOC(=O)C1=CN=CC=C1
DB12914;Resmetirom;435.22;CC(C)C1=CC(OC2=C(Cl)C=C(C=C2Cl)N2N=C(C#N)C(=O)NC2=O)=NNC1=O
DB12924;Ozenoxacin;363.417;CNC1=NC=C(C=C1C)C1=CC=C2C(=O)C(=CN(C3CC3)C2=C1C)C(O)=O
DB12938;Isoxaflutole;359.32;[H]C1=NOC(=C1C(=O)C1=C(C([H])=C(C([H])=C1[H])C(F)(F)F)S(=O)(=O)C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
DB12941;Darolutamide;398.85;C[C@@H](CN1C=CC(=N1)C1=CC=C(C#N)C(Cl)=C1)NC(=O)C1=NNC(=C1)C(C)O
DB12942;Lactitol;344.3124;OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO
DB12945;Dihydralazine;190.21;NNC1=C2C=CC=CC2=C(NN)N=N1
DB12952;Methylprednisone;372.461;[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C
DB12954;Terizidone;302.29;O=C1NOCC1\N=C\C1=CC=C(\C=N\C2CONC2=O)C=C1
DB12965;Silver;107.8682;[Ag]
DB12978;Pexidartinib;417.82;FC(F)(F)C1=CC=C(CNC2=NC=C(CC3=CNC4=NC=C(Cl)C=C34)C=C2)C=N1
DB12982;Silicon;28.085;[Si]
DB13055;Oteseconazole;527.403;O[C@@](CN1C=NN=N1)(C1=CC=C(F)C=C1F)C(F)(F)C1=CC=C(C=N1)C1=CC=C(OCC(F)(F)F)C=C1
DB13063;Parthenolide;248.3175;C\C1=C/CC[C@@]2(C)O[C@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1
DB13074;Macimorelin;474.565;CC(C)(N)C(=O)N[C@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@H](CC1=CNC2=CC=CC=C12)NC=O
DB13076;Yttrium Y-90;89.9072;[90Y]
DB13085;Lumefantrine co-artemether;6116.74;[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@]4(C)OO[C@@]13[C@]([H])(O[C@H](OC)[C@@H]2C)O4.CCCCN(CCCC)CC(O)C1=CC(Cl)=CC2=C1C1=CC=C(Cl)C=C1\C2=C\C1=CC=C(Cl)C=C1.CCCCN(CCCC)CC(O)C1=CC(Cl)=CC2=C1C1=CC=C(Cl)C=C1\C2=C\C1=CC=C(Cl)C=C1.CCCCN(CCCC)CC(O)C1=CC(Cl)=CC2=C1C1=CC=C(Cl)C=C1\C2=C\C1=CC=C(Cl)C=C1.CCCCN(CCCC)CC(O)C1=CC(Cl)=CC2=C1C1=CC=C(Cl)C=C1\C2=C\C1=CC=C(Cl)C=C1.CCCCN(CCCC)CC(O)C1=CC(Cl)=CC2=C1C1=CC=C(Cl)C=C1\C2=C\C1=CC=C(Cl)C=C1.CCCCN(CCCC)CC(O)C1=CC(Cl)=CC2=C1C1=CC=C(Cl)C=C1\C2=C\C1=CC=C(Cl)C=C1
DB13100;Biguanide;101.113;NC(=N)NC(N)=N
DB13114;Amitriptylinoxide;293.41;CN(C)(=O)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12
DB13116;Norflurane;102.032;FCC(F)(F)F
DB13117;Pentafluoropropane;134.049;FC(F)CC(F)(F)F
DB13125;Lusutrombopag;591.54;CCCCCCO[C@@H](C)C1=C(OC)C(=CC=C1)C1=CSC(NC(=O)C2=CC(Cl)=C(\C=C(/C)C(O)=O)C(Cl)=C2)=N1
DB13136;Fluindione;240.233;FC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O
DB13139;Levosalbutamol;239.3107;CC(C)(C)NC[C@H](O)C1=CC(CO)=C(O)C=C1
DB13142;Calcium glubionate anhydrous;592.513;OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O[Ca]OC(=O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO
DB13145;Nedaplatin;303.181;[H][N]([H])([H])[Pt]1(OCC(=O)O1)[N]([H])([H])[H]
DB13146;Fluciclovine (18F);132.125;N[C@]1(C[C@H]([18F])C1)C(O)=O
DB13153;Levomenol;222.372;[H][C@@]1(CCC(C)=CC1)[C@@](C)(O)CCC=C(C)C
DB13154;Parachlorophenol;128.556;OC1=CC=C(Cl)C=C1
DB13155;Esculin;340.284;OC[C@H]1O[C@@H](OC2=C(O)C=C3OC(=O)C=CC3=C2)[C@H](O)[C@@H](O)[C@@H]1O
DB13156;Inosine pranobex;1115.249;C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.CC(=O)NC1=CC=C(C=C1)C(O)=O.CC(=O)NC1=CC=C(C=C1)C(O)=O.CC(=O)NC1=CC=C(C=C1)C(O)=O.OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CNC2=O
DB13157;Sodium lauryl sulfoacetate;330.41;[Na+].CCCCCCCCCCCCOC(=O)CS([O-])(=O)=O
DB13158;Clobetasone;408.89;[H][C@]1(C)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl
DB13163;Terpin hydrate;190.283;O.CC(C)(O)[C@H]1CC[C@@](C)(O)CC1
DB13166;Zofenopril;429.55;C[C@H](CSC(=O)C1=CC=CC=C1)C(=O)N1C[C@H](C[C@H]1C(O)=O)SC1=CC=CC=C1
DB13167;Alclofenac;226.66;OC(=O)CC1=CC(Cl)=C(OCC=C)C=C1
DB13170;Plecanatide;1681.89;[H][C@@]12CSSC[C@H](NC(=O)CNC(=O)[C@@]([H])(NC(=O)[C@]([H])(CSSC[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N1)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC2=O)C(C)C)C(C)C)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(O)=O
DB13178;Inositol;180.1559;O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
DB13179;Troleandomycin;813.9684;CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(C)=O)N(C)C)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O
DB13180;Gluconic Acid;196.1553;OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O
DB13209;Bismuth subnitrate;1461.98;[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[O--].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O
DB13211;Guanoxan;207.233;NC(=N)NCC1COC2=C(O1)C=CC=C2
DB13213;Butaperazine;409.59;CCCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1
DB13216;Oxolamine;245.326;CCN(CC)CCC1=NC(=NO1)C1=CC=CC=C1
DB13218;Mandelic acid;152.149;OC(C(O)=O)C1=CC=CC=C1
DB13219;Medifoxamine;257.333;CN(C)CC(OC1=CC=CC=C1)OC1=CC=CC=C1
DB13221;Apronalide;184.239;CC(C)C(CC=C)C(=O)NC(N)=O
DB13222;Tilbroquinol;238.084;CC1=C2C=CC=NC2=C(O)C(Br)=C1
DB13225;Dibenzepin;295.386;CN(C)CCN1C2=CC=CC=C2N(C)C2=CC=CC=C2C1=O
DB13228;Flosequinan;239.26;CN1C=C(C(=O)C2=C1C=C(F)C=C2)S(C)=O
DB13231;Calcium lactate;218.218;[Ca++].CC(O)C([O-])=O.CC(O)C([O-])=O
DB13235;Perboric acid;59.82;OOB=O
DB13245;Thiram;240.433;CN(C)C(=S)SSC(=S)N(C)C
DB13246;Quinupramine;304.437;C1CN2CCC1C(C2)N1C2=CC=CC=C2CCC2=CC=CC=C12
DB13247;Pramiracetam;269.389;CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C
DB13248;Phthalylsulfathiazole;403.43;OC(=O)C1=CC=CC=C1C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1
DB13249;Magnesium silicate;100.387;[O--].[O--].[O--].[Mg++].[Si+4]
DB13253;Proxibarbal;226.232;CC(O)CC1(CC=C)C(=O)NC(=O)NC1=O
DB13256;Clothiapine;343.87;CN1CCN(CC1)C1=NC2=CC=CC=C2SC2=C1C=C(Cl)C=C2
DB13257;Ferrous sulfate anhydrous;151.908;[Fe++].[O-]S([O-])(=O)=O
DB13258;Etofamide;427.28;CCOCCN(CC1=CC=C(OC2=CC=C(C=C2)[N+]([O-])=O)C=C1)C(=O)C(Cl)Cl
DB13259;Ethyl chloride;64.514;CCCl
DB13262;Aceclidine;169.224;CC(=O)OC1CN2CCC1CC2
DB13265;Hexobendine;592.686;COC1=CC(=CC(OC)=C1OC)C(=O)OCCCN(C)CCN(C)CCCOC(=O)C1=CC(OC)=C(OC)C(OC)=C1
DB13267;Ritiometan;286.33;OC(=O)CSC(SCC(O)=O)SCC(O)=O
DB13268;Acetarsol;275.0903;CC(=O)NC1=CC(=CC=C1O)[As](O)(O)=O
DB13269;Dichlorobenzyl alcohol;177.02;OCC1=C(Cl)C=C(Cl)C=C1
DB13270;Dibekacin;451.521;NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1
DB13273;Sultopride;354.47;CCN1CCCC1CNC(=O)C1=CC(=CC=C1OC)S(=O)(=O)CC
DB13274;Micronomicin;463.576;CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1
DB13277;Benziodarone;518.089;CCC1=C(C(=O)C2=CC(I)=C(O)C(I)=C2)C2=CC=CC=C2O1
DB13278;Bucetin;223.272;CCOC1=CC=C(NC(=O)CC(C)O)C=C1
DB13279;Carbocromen;361.438;CCOC(=O)COC1=CC2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2
DB13284;Meticrane;275.34;CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2
DB13286;Bumadizone;326.396;CCCCC(C(O)=O)C(=O)N(NC1=CC=CC=C1)C1=CC=CC=C1
DB13288;Tromantadine;280.412;CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2
DB13292;Pimethixene;293.43;CN1CCC(CC1)=C1C2=CC=CC=C2SC2=CC=CC=C12
DB13306;Chlorquinaldol;228.07;CC1=NC2=C(C=C1)C(Cl)=CC(Cl)=C2O
DB13322;Hydrotalcite;619.973;O.O.O.O.O.O.O.O.O.O.O.O.[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Al+3].[Al+3].[O-]C([O-])=O
DB13323;Trichloroethylene;131.388;ClC=C(Cl)Cl
DB13337;Pheneticillin;364.42;[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C)OC1=CC=CC=C1)C(O)=O
DB13345;Dihydroergocristine;611.743;[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C
DB13346;Bufexamac;223.272;CCCCOC1=CC=C(CC(=O)NO)C=C1
DB13381;Sodium feredetate;367.047;[Na+].[O-]C(=O)C[N+]12CC[N+]34CC(=O)O[Fe--]13(OC(=O)C2)OC(=O)C4
DB13421;Edoxudine;256.258;CCC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O
DB13444;Ioxitalamic acid;643.942;CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(C(=O)NCCO)=C1I
DB13501;Bendazac;282.299;OC(=O)COC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12
DB13520;Metergoline;403.526;[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@@]1([H])C[C@@H](CNC(=O)OCC1=CC=CC=C1)CN2C
DB13532;Cyclopenthiazide;379.87;NS(=O)(=O)C1=CC2=C(NC(CC3CCCC3)NS2(=O)=O)C=C1Cl
DB13583;Mephenesin;182.219;CC1=CC=CC=C1OCC(O)CO
DB13595;Almasilate;280.445;O.[Mg++].[Al+3].[Al+3].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-]
DB13615;Mifamurtide;1277.515;O.[Na+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@@H]([C@H](O)[C@H](O)CO)[C@@H](NC(C)=O)C=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC
DB13620;Potassium gluconate;234.245;[K+].[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O
DB13624;Methoxyphenamine;179.2588;CNC(C)CC1=CC=CC=C1OC
DB13628;Ethyl hydroxybenzoate;166.1739;CCOC(=O)C1=CC=C(O)C=C1
DB13657;Benorilate;313.309;CC(=O)NC1=CC=C(OC(=O)C2=CC=CC=C2OC(C)=O)C=C1
DB13680;Naftazone;215.212;NC(=O)N\N=C1/C=CC2=CC=CC=C2C1=O
DB13682;Cefpirome;514.577;[H][C@]12SCC(C[N+]3=C4CCCC4=CC=C3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C([O-])=O
DB13707;Sodium tartrate;194.05;[Na+].[Na+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O
DB13711;Tritoqualine;500.548;CCOC1=C(OCC)C(OCC)=C(N)C2=C1C(OC2=O)C1N(C)CCC2=CC3=C(OCO3)C(OC)=C12
DB13720;Diphemanil;278.418;C[N+]1(C)CCC(CC1)=C(C1=CC=CC=C1)C1=CC=CC=C1
DB13743;Sodium aurotiosulfate;526.2;O.O.[Na+].[Na+].[Na+].[Au+].[O-]S([S-])(=O)=O.[O-]S([S-])(=O)=O
DB13746;Bioallethrin;302.414;CC(C)=CC1C(C(=O)OC2CC(=O)C(CC=C)=C2C)C1(C)C
DB13747;Trolamine;149.1882;OCCN(CCO)CCO
DB13749;Magnesium gluconate;450.629;O.O.[Mg++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O
DB13751;Glycyrrhizic acid;822.942;[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](O[C@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)C(O)=O)C(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O
DB13766;Lidoflazine;491.627;CC1=CC=CC(C)=C1NC(=O)CN1CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1
DB13781;Xamoterol;339.392;OC(CNCCNC(=O)N1CCOCC1)COC1=CC=C(O)C=C1
DB13783;Acemetacin;415.83;COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OCC(O)=O
DB13800;Calcium levulinate;270.294;[Ca++].CC(=O)CCC([O-])=O.CC(=O)CCC([O-])=O
DB13801;Muzolimine;272.13;CC(N1N=C(N)CC1=O)C1=CC(Cl)=C(Cl)C=C1
DB13813;Iodoform;393.732;[H]C(I)(I)I
DB13838;Noxytiolin;120.17;CNC(=S)NCO
DB13848;Fluorodopa (18F);214.183;N[C@@H](CC1=CC(O)=C(O)C=C1[18F])C(O)=O
DB13851;Artemotil;312.406;[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](OCC)[C@@H]2C)O4
DB13853;Anethole trithione;240.35;COC1=CC=C(C=C1)C1=CC(=S)SS1
DB13854;Gamolenic acid;278.4296;CCCCC\C=C/C\C=C/C\C=C/CCCCC(O)=O
DB13858;Dimazole;293.43;CCN(CC)CCOC1=CC2=C(C=C1)N=C(S2)N(C)C
DB13867;Fluticasone;444.51;[H][C@@]12C[C@@H](C)[C@](O)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
