ID;Name;MW;H_Donors;H_Acceptors;LogP;TPSA;Heavy_Atoms;Lipinski;SMILES
DB11183;Light green SF yellowish;792.848;0.0;10.0;-0.9650999999999883;177.84999999999997;53.0;0;[Na+].[Na+].CCN(CC1=CC(=CC=C1)S([O-])(=O)=O)C1=CC=C(C=C1)C(C1=CC=C(C=C1)S([O-])(=O)=O)=C1C=CC(C=C1)=[N+](CC)CC1=CC(=CC=C1)S([O-])(=O)=O
DB11184;Oftasceine;622.539;6.0;11.0;1.6082000000000005;231.66999999999996;45.0;0;OC(=O)CN(CC(O)=O)CC1=CC2=C(OC3=CC(O)=C(CN(CC(O)=O)CC(O)=O)C=C3C22OC(=O)C3=CC=CC=C23)C=C1O
DB11186;Pentoxyverine;333.472;0.0;4.0;3.400000000000002;38.77;24.0;1;CCN(CC)CCOCCOC(=O)C1(CCCC1)C1=CC=CC=C1
DB11189;Magnesium glycinate;172.423;2.0;6.0;-4.990799999999998;132.3;11.0;1;[Mg++].NCC([O-])=O.NCC([O-])=O
DB11190;Pantethine;554.721;8.0;10.0;-1.628399999999993;197.31999999999996;36.0;0;CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO
DB11197;Ferrous cysteine glycinate;371.2;6.0;9.0;-4.034199999999997;192.79000000000002;20.0;0;[Fe++].NCC(O)=O.[H][C@](N)(CS)C(O)=O.[H][C@](N)(C[S-])C([O-])=O
DB11200;Aluminum zirconium octachlorohydrex gly;263.74;1.0;3.0;-7.333699999999997;129.15;10.0;1;O.O.[Al+3].[Cl-].[Zr+4].NCC([O-])=O
DB11201;Menthyl salicylate;276.376;1.0;3.0;4.009800000000005;46.53;20.0;1;CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)C1=CC=CC=C1O
DB11204;Panthenol;205.254;4.0;4.0;-1.1355999999999997;89.79;14.0;1;CC(C)(CO)C(O)C(=O)NCCCO
DB11205;Alcloxa;314.55;3.0;7.0;-5.860499999999999;235.39;18.0;1;[OH-].[OH-].[OH-].[OH-].[Al+3].[Al+3].[Cl-].NC(=O)NC1NC(=O)[N-]C1=O
DB11206;Bemotrizinol;627.826;2.0;8.0;9.4828;106.82000000000001;46.0;0;CCCCC(CC)COC1=CC(O)=C(C=C1)C1=NC(=NC(=N1)C1=CC=C(OC)C=C1)C1=C(O)C=C(OCC(CC)CCCC)C=C1
DB11207;Amiloxate;248.322;0.0;3.0;3.2977000000000025;35.53;18.0;1;COC1=CC=C(\C=C\C(=O)OCCC(C)C)C=C1
DB11210;Ferrous bisglycinate;203.963;2.0;6.0;-4.612499999999999;132.3;11.0;1;[Fe++].NCC([O-])=O.NCC([O-])=O
DB11217;Arbutin;272.2512;5.0;7.0;-1.4291000000000003;119.61000000000001;19.0;1;OC[C@H]1O[C@@H](OC2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O
DB11219;Enzacamene;254.373;0.0;1.0;4.403620000000004;17.07;19.0;1;CC1=CC=C(\C=C2/C3CCC(C)(C2=O)C3(C)C)C=C1
DB11221;Dioxybenzone;244.246;2.0;4.0;2.337400000000001;66.76;18.0;1;COC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1O
DB11226;Ethylhexyl methoxycrylene;391.511;0.0;4.0;5.780280000000006;59.32000000000001;29.0;0;CCCCC(CC)COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=C(OC)C=C1
DB11231;Lycopene;536.888;0.0;0.0;12.937999999999976;0.0;40.0;0;CC(C)=CCC\C(C)=C\C=C\C(\C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C=C(/C)CCC=C(C)C
DB11235;Thonzylamine;286.379;0.0;5.0;2.0534;41.49;21.0;1;COC1=CC=C(CN(CCN(C)C)C2=NC=CC=N2)C=C1
DB11239;Aluminum sulfate;342.151;0.0;12.0;-4.775599999999999;240.77999999999997;17.0;0;[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O
DB11246;Copper gluconate;453.841;10.0;14.0;-9.658100000000001;282.55999999999995;27.0;0;[Cu++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O
DB11248;Zinc gluconate;455.67;10.0;14.0;-9.658100000000001;282.55999999999995;27.0;0;[Zn++].[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O
DB11254;Hexylresorcinol;194.2701;2.0;2.0;3.220600000000002;40.46;14.0;1;CCCCCCC1=C(O)C=C(O)C=C1
DB11255;Chromium picolinate;418.3005;0.0;9.0;-1.6671999999999982;159.06;28.0;1;[Cr+3].[O-]C(=O)C1=NC=CC=C1.[O-]C(=O)C1=NC=CC=C1.[O-]C(=O)C1=NC=CC=C1
DB11256;Levomefolic acid;459.4558;7.0;9.0;-0.2576999999999977;202.77000000000004;33.0;0;CN1[C@@H](CNC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)N=C(N)N2
DB11257;Fluoride ion;18.9984;0.0;0.0;-2.996;0.0;1.0;1;[F-]
DB11260;Diacetyl benzoyl lathyrol;522.638;0.0;7.0;5.239200000000006;95.97;38.0;0;C[C@H]1C[C@@]2(OC(C)=O)[C@H]([C@H]1OC(=O)C1=CC=CC=C1)[C@@H](OC(C)=O)C(=C)CC[C@H]1[C@@H](\C=C(C)\C2=O)C1(C)C
DB11262;Bisoctrizole;658.891;2.0;8.0;9.583999999999998;101.88;49.0;0;CC(C)(C)CC(C)(C)C1=CC(CC2=C(O)C(=CC(=C2)C(C)(C)CC(C)(C)C)N2N=C3C=CC=CC3=N2)=C(O)C(=C1)N1N=C2C=CC=CC2=N1
DB11263;Polydatin;390.388;6.0;8.0;0.4468999999999999;139.84;28.0;0;OC[C@H]1O[C@@H](OC2=CC(\C=C\C3=CC=C(O)C=C3)=CC(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O
DB11264;Calcium glycerophosphate;210.135;2.0;6.0;-3.1958999999999986;112.88;11.0;1;[Ca++].OCC(CO)OP([O-])([O-])=O
DB11269;Diethylamino hydroxybenzoyl hexyl benzoate;397.515;1.0;5.0;5.2065000000000055;66.84;29.0;0;CCCCCCOC(=O)C1=CC=CC=C1C(=O)C1=CC=C(C=C1O)N(CC)CC
DB11273;Dihydroergocornine;563.699;3.0;6.0;2.1305000000000014;118.21000000000001;41.0;0;[H][C@@]12CCCN1C(=O)[C@H](C(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C
DB11274;Dihydro-alpha-ergocryptine;577.726;3.0;6.0;2.5206000000000017;118.21000000000001;42.0;0;[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C
DB11275;Epicriptine;577.726;3.0;6.0;2.5206000000000017;118.21000000000001;42.0;0;[H][C@@]12CCCN1C(=O)[C@]([H])([C@H](C)CC)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C
DB11278;DL-Methylephedrine;179.263;1.0;2.0;1.6701;23.47;13.0;1;C[C@@H]([C@H](O)C1=CC=CC=C1)N(C)C
DB11279;Brilliant green cation;385.574;0.0;1.0;5.954000000000007;6.25;29.0;0;CCN(CC)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](CC)CC
DB11282;Diethyltoluamide;191.2695;0.0;1.0;2.4770200000000004;20.310000000000002;14.0;1;CCN(CC)C(=O)C1=CC(C)=CC=C1
DB11283;DL-dimyristoylphosphatidylcholine;677.945;0.0;8.0;9.051400000000005;111.19;46.0;0;CCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC
DB11284;DL-dimyristoylphosphatidylglycerol;666.874;3.0;9.0;8.33040000000001;148.82000000000002;45.0;0;CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCCCCCCCC
DB11285;Ethyl ferulate;222.2372;1.0;4.0;1.9770999999999996;55.760000000000005;16.0;1;[H]\C(=C(\[H])C1=CC(OC)=C(O)C=C1)C(=O)OCC
DB11299;Vanillyl butyl ether;210.2695;1.0;3.0;2.717500000000001;38.69;15.0;1;CCCCOCC1=CC(OC)=C(O)C=C1
DB11304;Phenoxyethanol;138.166;1.0;2.0;1.0576999999999999;29.46;10.0;1;OCCOC1=CC=CC=C1
DB11315;Methscopolamine;318.392;1.0;4.0;1.0626999999999998;59.06;23.0;1;C[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
DB11323;Glycol salicylate;182.175;2.0;4.0;0.5412999999999999;66.76;13.0;1;OCCOC(=O)C1=CC=CC=C1O
DB11326;Boric acid;61.833;3.0;3.0;-2.0518;60.69;4.0;1;OB(O)O
DB11327;Dipyrithione;252.31;0.0;4.0;1.7527999999999997;53.879999999999995;16.0;1;[O-][N+]1=CC=CC=C1SSC1=CC=CC=[N+]1[O-]
DB11328;Tetradecyl hydrogen sulfate (ester);294.45;1.0;3.0;4.217100000000003;63.6;19.0;1;CCCCC(CC)CCC(CC(C)C)OS(O)(=O)=O
DB11331;1-Palmitoyl-2-oleoyl-sn-glycero-3-(phospho-rac-(1-glycerol));749.02;3.0;9.0;10.446999999999997;148.82000000000002;51.0;0;CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC
DB11332;Sinapultide;2469.45;27.0;27.0;6.47690000000008;775.4199999999998;174.0;0;CC(C)C[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(O)=O
DB11336;Kinetin;215.2114;2.0;5.0;1.5579999999999998;79.63000000000001;16.0;1;C(NC1=NC=NC2=C1NC=N2)C1=CC=CO1
DB11340;Ubiquinol;865.3594;2.0;4.0;18.47061999999998;58.92;63.0;0;COC1=C(OC)C(O)=C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(C)=C1O
DB11342;Aluminum oxide;101.96;0.0;0.0;-1.118;85.5;5.0;1;[O--].[O--].[O--].[Al+3].[Al+3]
DB11343;Silanol;48.116;1.0;1.0;-1.7409000000000001;20.23;2.0;1;O[SiH3]
DB11346;Rubidium;85.4678;0.0;0.0;-0.3808;0.0;1.0;1;[Rb]
DB11348;Calcium Phosphate;310.177;0.0;8.0;-6.791600000000001;172.5;13.0;1;[Ca++].[Ca++].[Ca++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O
DB11359;Guaiacol;124.139;1.0;2.0;1.4008;29.46;9.0;1;COC1=C(O)C=CC=C1
DB11362;Selexipag;496.63;1.0;7.0;3.8980000000000032;101.49000000000001;35.0;1;CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1
DB11363;Alectinib;482.6166;1.0;5.0;4.773280000000004;72.36;36.0;1;CCC1=CC2=C(C=C1N1CCC(CC1)N1CCOCC1)C(C)(C)C1=C(C3=CC=C(C=C3N1)C#N)C2=O
DB11386;Chlorobutanol;177.45;1.0;1.0;2.127500000000001;20.23;8.0;1;CC(C)(O)C(Cl)(Cl)Cl
DB11387;Chloroform;119.378;0.0;0.0;1.9864;0.0;4.0;1;ClC(Cl)Cl
DB11431;Moxidectin;639.83;2.0;9.0;5.728900000000008;116.04000000000002;46.0;0;[H][C@@]12OC\C3=C/C=C/[C@H](C)C\C(C)=C\C[C@]4([H])C[C@@]([H])(C[C@]5(C\C(=N/OC)[C@H](C)[C@H](O5)C(\C)=C\C(C)C)O4)OC(=O)[C@]([H])(C=C(C)[C@H]1O)[C@@]23O
DB11460;Squalene;410.73;0.0;0.0;10.60499999999999;0.0;30.0;0;CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C=C(/C)CC\C=C(/C)CCC=C(C)C
DB11496;2-mercaptobenzothiazole;167.251;1.0;2.0;2.9588900000000002;15.79;10.0;1;S=C1NC2=C(S1)C=CC=C2
DB11502;Butacaine;306.45;1.0;4.0;3.717900000000002;55.56;22.0;1;CCCCN(CCCC)CCCOC(=O)C1=CC=C(N)C=C1
DB11512;Dihydrostreptomycin;583.596;15.0;15.0;-7.948360000000011;334.5900000000001;40.0;0;CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)CO
DB11560;Lesinurad;404.28;1.0;5.0;4.2371000000000025;68.00999999999999;24.0;1;OC(=O)CSC1=NN=C(Br)N1C1=CC=C(C2CC2)C2=C1C=CC=C2
DB11570;Padimate O;277.408;0.0;3.0;4.1258000000000035;29.54;20.0;1;CCCCC(CC)COC(=O)C1=CC=C(C=C1)N(C)C
DB11573;Aluminum chlorohydrate;192.46;0.0;5.0;-5.4662999999999995;181.5;9.0;1;O.[OH-].[OH-].[OH-].[OH-].[OH-].[Al+3].[Al+3].[Cl-]
DB11574;Elbasvir;882.035;4.0;10.0;8.116000000000009;188.79999999999998;65.0;0;[H][C@]1(CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C)C1=NC=C(N1)C1=CC2=C(C=C1)N1[C@@H](OC3=C(C=CC(=C3)C3=CN=C(N3)[C@]3([H])CCCN3C(=O)[C@@H](NC(=O)OC)C(C)C)C1=C2)C1=CC=CC=C1
DB11575;Grazoprevir;766.903;3.0;11.0;3.3019000000000034;195.21999999999997;54.0;0;COC1=CC2=NC3=C(CCCCC[C@@H]4C[C@H]4OC(=O)N[C@H](C(=O)N4C[C@@H](C[C@H]4C(=O)N[C@@]4(C[C@H]4C=C)C(=O)NS(=O)(=O)C4CC4)O3)C(C)(C)C)N=C2C=C1
DB11577;Indigotindisulfonic acid;422.389;4.0;8.0;1.3082;166.94;28.0;1;OS(=O)(=O)C1=CC2=C(N\C(C2=O)=C2\NC3=C(C=C(C=C3)S(O)(=O)=O)C2=O)C=C1
DB11581;Venetoclax;868.45;3.0;11.0;8.659900000000006;172.03;61.0;0;CC1(C)CCC(CN2CCN(CC2)C2=CC=C(C(=O)NS(=O)(=O)C3=CC=C(NCC4CCOCC4)C(=C3)[N+]([O-])=O)C(OC3=CN=C4NC=CC4=C3)=C2)=C(C1)C1=CC=C(Cl)C=C1
DB11583;Cetalkonium;360.649;0.0;0.0;7.744300000000009;0.0;26.0;0;CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1
DB11584;Pipradrol;267.372;2.0;2.0;3.064600000000002;32.26;20.0;1;[H]N1CCCCC1C(O)(C1=CC=CC=C1)C1=CC=CC=C1
DB11585;Drometrizole trisiloxane;501.849;1.0;6.0;6.388120000000007;69.4;33.0;0;CC(CC1=C(O)C(=CC(C)=C1)N1N=C2C=CC=CC2=N1)C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C
DB11586;Asunaprevir;748.286;3.0;10.0;3.8538000000000023;182.32999999999998;51.0;0;COC1=CN=C(O[C@@H]2C[C@H](N(C2)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]2(C[C@H]2C=C)C(=O)NS(=O)(=O)C2CC2)C2=C1C=CC(Cl)=C2
DB11587;Etafedrine;193.29;1.0;2.0;2.0602;23.47;14.0;1;CCN(C)[C@@H](C)[C@H](O)C1=CC=CC=C1
DB11588;Carbon monoxide;28.01;0.0;0.0;-0.03751;19.9;2.0;1;[C-]#[O+]
DB11589;Neon;20.1797;0.0;0.0;0.0;0.0;1.0;1;[Ne]
DB11590;Thimerosal;404.81;0.0;3.0;-1.4181000000000001;40.129999999999995;14.0;1;[Na+].CC[Hg]SC1=CC=CC=C1C([O-])=O
DB11591;Bilastine;463.622;1.0;5.0;4.857100000000004;67.59;34.0;1;CCOCCN1C(=NC2=CC=CC=C12)C1CCN(CCC2=CC=C(C=C2)C(C)(C)C(O)=O)CC1
DB11594;Domiphen;334.567;0.0;1.0;6.062700000000007;9.23;24.0;0;CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1
DB11596;Levoleucovorin;473.4393;7.0;9.0;-0.7310999999999979;219.83999999999995;34.0;0;NC1=NC(=O)C2=C(NC[C@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2C=O)N1
DB11602;Hydroxyethyl cellulose;806.937;8.0;19.0;-2.156399999999983;263.36999999999995;55.0;0;CC(O)COCC1OC(OC2C(COCC(C)O)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)C(OCC(C)O)C(OCC(C)O)C1OCC(C)O
DB11609;Normethadone;295.426;0.0;2.0;3.903500000000003;20.310000000000002;22.0;1;CCC(=O)C(CCN(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DB11610;Oxilofrine;181.235;3.0;3.0;1.0335;52.489999999999995;13.0;1;[H][C@@](C)(NC)[C@]([H])(O)C1=CC=C(O)C=C1
DB11611;Lifitegrast;615.48;2.0;6.0;4.767300000000004;133.99;41.0;0;CS(=O)(=O)C1=CC(C[C@H](NC(=O)C2=C(Cl)C3=C(CN(CC3)C(=O)C3=CC=C4C=COC4=C3)C=C2Cl)C(O)=O)=CC=C1
DB11613;Velpatasvir;883.019;4.0;10.0;7.731500000000008;193.10000000000002;65.0;0;COC[C@H]1C[C@H](N(C1)C(=O)[C@H](NC(=O)OC)C1=CC=CC=C1)C1=NC=C(N1)C1=CC=C2C(COC3=CC4=C(C=CC5=C4NC(=N5)[C@@H]4CC[C@H](C)N4C(=O)[C@@H](NC(=O)OC)C(C)C)C=C23)=C1
DB11614;Rupatadine;415.97;0.0;3.0;5.634920000000006;29.020000000000003;30.0;0;CC1=CC(CN2CCC(CC2)=C2C3=CC=C(Cl)C=C3CCC3=C2N=CC=C3)=CN=C1
DB11619;Gestrinone;308.4141;1.0;2.0;3.722800000000003;37.3;23.0;1;[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H]
DB11622;Dehydrocholic acid;402.531;1.0;4.0;4.073300000000003;88.50999999999999;29.0;1;[H][C@@]1(CC[C@@]2([H])[C@]3([H])C(=O)C[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC(=O)[C@]12C)[C@H](C)CCC(O)=O
DB11629;Laropiprant;435.89;1.0;4.0;4.390100000000003;76.37;29.0;1;CS(=O)(=O)C1=C2N(CC3=CC=C(Cl)C=C3)C3=C(CC[C@@H]3CC(O)=O)C2=CC(F)=C1
DB11630;Temoporfin;680.764;6.0;6.0;9.760799999999994;138.28;52.0;0;C1CC2=NC1=C(C3=CC=C(N3)C(=C4C=CC(=N4)C(=C5C=CC(=C2C6=CC(=CC=C6)O)N5)C7=CC(=CC=C7)O)C8=CC(=CC=C8)O)C9=CC(=CC=C9)O
DB11632;Opicapone;413.17;2.0;8.0;3.2800400000000023;149.46;27.0;1;CC1=C(C2=NOC(=N2)C2=CC(=C(O)C(O)=C2)[N+]([O-])=O)C(Cl)=[N+]([O-])C(C)=C1Cl
DB11633;Isavuconazole;437.47;1.0;7.0;4.242980000000003;87.61999999999999;31.0;1;C[C@@H](C1=NC(=CS1)C1=CC=C(C=C1)C#N)[C@](O)(CN1C=NC=N1)C1=C(F)C=CC(F)=C1
DB11636;Nomegestrol;328.452;1.0;3.0;3.6144000000000025;54.37;24.0;1;CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C
DB11637;Delamanid;534.492;0.0;9.0;4.967800000000006;101.12;38.0;0;C[C@]1(COC2=CC=C(C=C2)N2CCC(CC2)OC2=CC=C(OC(F)(F)F)C=C2)CN2C=C(N=C2O1)[N+]([O-])=O
DB11638;Artenimol;284.352;1.0;5.0;2.1867;57.150000000000006;20.0;1;[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](O)[C@@H]2C)O4
DB11640;Amifampridine;109.132;2.0;3.0;0.2460000000000001;64.92999999999999;8.0;1;NC1=CC=NC=C1N
DB11641;Vinflunine;816.944;2.0;11.0;5.078700000000006;133.87;59.0;0;CC[C@@]12C=CCN3CC[C@@]4([C@H]13)[C@@H](N(C)C1=CC(OC)=C(C=C41)[C@]1(C[C@@H]3C[C@H](C[N@@](C3)CC3=C1NC1=CC=CC=C31)C(C)(F)F)C(=O)OC)[C@](O)([C@@H]2OC(C)=O)C(=O)OC
DB11642;Pitolisant;295.85;0.0;2.0;4.165200000000003;12.47;20.0;1;ClC1=CC=C(CCCOCCCN2CCCCC2)C=C1
DB11644;Tafamidis;308.116;1.0;3.0;4.499800000000001;63.33;20.0;1;OC(=O)C1=CC=C2N=C(OC2=C1)C1=CC(Cl)=CC(Cl)=C1
DB11652;Tucatinib;480.532;2.0;10.0;5.093520000000004;110.85000000000001;36.0;0;CC1=CC(NC2=NC=NC3=CC=C(NC4=NC(C)(C)CO4)C=C23)=CC=C1OC1=CC2=NC=NN2C=C1
DB11656;Rebamipide;370.79;3.0;3.0;2.6072000000000006;99.25999999999999;26.0;1;OC(=O)C(CC1=CC(=O)NC2=C1C=CC=C2)NC(=O)C1=CC=C(Cl)C=C1
DB11660;Latanoprostene bunod;507.624;3.0;8.0;3.7665000000000033;139.36;36.0;0;O[C@H](CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(=O)OCCCCO[N+]([O-])=O)CCC1=CC=CC=C1
DB11672;Curcumin;368.3799;2.0;6.0;3.3699000000000026;93.06000000000002;27.0;1;COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O
DB11677;Triheptanoin;428.61;0.0;6.0;5.895800000000007;78.9;30.0;0;CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC
DB11678;Treosulfan;278.29;2.0;8.0;-2.3393999999999986;127.20000000000002;16.0;1;CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O
DB11679;Fruquintinib;393.399;1.0;7.0;3.853520000000003;95.71000000000001;29.0;1;CNC(=O)C1=C(C)OC2=CC(OC3=NC=NC4=CC(OC)=C(OC)C=C34)=CC=C12
DB11682;Daprodustat;393.44;2.0;5.0;1.2595999999999992;124.09;28.0;1;OC(=O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O
DB11689;Selumetinib;457.68;3.0;6.0;3.525600000000002;88.41000000000001;27.0;1;CN1C=NC2=C(F)C(NC3=C(Cl)C=C(Br)C=C3)=C(C=C12)C(=O)NOCCO
DB11691;Naldemedine;570.646;4.0;9.0;3.4798000000000013;141.18;42.0;0;[H][C@@]12OC3=C4C(C[C@@]5([H])N(CC6CC6)CC[C@@]14[C@@]5(O)CC(C(=O)NC(C)(C)C1=NC(=NO1)C1=CC=CC=C1)=C2O)=CC=C3O
DB11693;Voclosporin;1214.646;5.0;12.0;3.435100000000003;278.79999999999995;86.0;0;[H][C@@]1([C@H](O)[C@H](C)C\C=C\C=C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC1=O)C(C)C
DB11697;Pacritinib;472.589;1.0;7.0;4.964800000000005;68.74000000000001;35.0;1;C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CC=C3
DB11699;Tropisetron;284.3529;1.0;3.0;2.9499000000000013;45.330000000000005;21.0;1;[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(=O)C1=CNC3=CC=CC=C13)N2C
DB11700;Setmelanotide;1117.32;15.0;14.0;-3.1754000000000167;449.15999999999985;78.0;0;[H]N([H])C(=O)[C@@H]1CSSC[C@H](N([H])C(=O)[C@H](CCCN=C(N([H])[H])N([H])[H])N([H])C(C)=O)C(=O)N[C@H](C)C(=O)N[C@@H](CC2=CN=CN2[H])C(=O)N[C@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC2=CN([H])C3=CC=CC=C23)C(=O)N1
DB11703;Acalabrutinib;465.517;2.0;7.0;3.3126000000000015;118.51;35.0;1;CC#CC(=O)N1CCC[C@H]1C1=NC(=C2N1C=CN=C2N)C1=CC=C(C=C1)C(=O)NC1=CC=CC=N1
DB11705;Iomeprol;777.089;7.0;8.0;-1.3784999999999996;179.66;31.0;0;CN(C(=O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I
DB11712;Tezacaftor;520.505;4.0;7.0;3.395300000000002;113.18;37.0;0;CC(C)(CO)C1=CC2=CC(NC(=O)C3(CC3)C3=CC=C4OC(F)(F)OC4=C3)=C(F)C=C2N1C[C@@H](O)CO
DB11718;Encorafenib;540.01;3.0;9.0;3.908400000000002;140.13;36.0;0;COC(=O)N[C@@H](C)CNC1=NC=CC(=N1)C1=CN(N=C1C1=CC(Cl)=CC(NS(C)(=O)=O)=C1F)C(C)C
DB11730;Ribociclib;434.548;2.0;8.0;2.7964;91.21000000000001;32.0;1;CN(C)C(=O)C1=CC2=CN=C(NC3=CC=C(C=N3)N3CCNCC3)N=C2N1C1CCCC1
DB11732;Lasmiditan;377.367;1.0;4.0;3.2757000000000014;62.300000000000004;27.0;1;CN1CCC(CC1)C(=O)C1=CC=CC(NC(=O)C2=C(F)C=C(F)C=C2F)=N1
DB11735;Galactose;180.1559;5.0;6.0;-3.3788000000000005;118.22000000000001;12.0;1;[H]C(=O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO
DB11738;Rilmenidine;180.251;1.0;3.0;1.1507999999999998;33.620000000000005;13.0;1;C1CC1C(NC1=NCCO1)C1CC1
DB11739;Vonoprazan;345.39;1.0;5.0;2.645600000000001;63.99;24.0;1;CNCC1=CN(C(=C1)C1=CC=CC=C1F)S(=O)(=O)C1=CC=CN=C1
